id_produto,nome_concorrente,preco_concorrente,data_coleta
PROD-0058,Mercado Livre,22.08,2024-06-07T09:25:58
PROD-0063,Shopee,187.84,2024-06-07T10:18:00
PROD-0017,Magazine Luiza,3686.06,2024-06-07T10:20:34
PROD-0049,Amazon,115.77,2024-06-07T10:49:54
PROD-0011,Magazine Luiza,4006.06,2024-06-07T16:37:06
PROD-0034,Magazine Luiza,410.7,2024-06-07T17:16:52
PROD-0020,Magazine Luiza,5995.84,2024-06-07T20:37:47
PROD-0024,Amazon,370.73,2024-06-08T09:04:43
PROD-0015,Magazine Luiza,2884.06,2024-06-08T10:17:13
PROD-0055,Shopee,40.64,2024-06-08T13:57:34
PROD-0039,Mercado Livre,1015.54,2024-06-08T16:02:39
PROD-0050,Americanas,330.36,2024-06-08T18:53:16
PROD-0070,Mercado Livre,171.73,2024-06-08T19:06:15
PROD-0053,Shopee,140.05,2024-06-08T20:09:01
PROD-0080,Shopee,45.2,2024-06-09T02:21:40
PROD-0046,Mercado Livre,680.28,2024-06-09T05:33:42
PROD-0011,Americanas,4930.93,2024-06-09T10:21:42
PROD-0065,Amazon,112.94,2024-06-09T12:13:07
PROD-0048,Mercado Livre,271.42,2024-06-09T12:39:27
PROD-0075,Americanas,284.26,2024-06-09T13:21:31
PROD-0064,Mercado Livre,237.84,2024-06-09T17:07:25
PROD-0056,Amazon,30.2,2024-06-09T17:17:26
PROD-0080,Mercado Livre,66.23,2024-06-10T08:44:29
PROD-0053,Mercado Livre,181.38,2024-06-10T09:23:43
PROD-0023,Amazon,498.17,2024-06-10T10:35:13
PROD-0069,Mercado Livre,119.24,2024-06-10T15:40:58
PROD-0072,Amazon,514.02,2024-06-10T16:24:37
PROD-0066,Shopee,244.35,2024-06-10T17:35:43
PROD-0067,Mercado Livre,265.22,2024-06-10T19:03:23
PROD-0002,Americanas,5439.93,2024-06-10T19:51:31
PROD-0029,Amazon,495.12,2024-06-10T22:21:22
PROD-0041,Mercado Livre,231.24,2024-06-10T23:57:01
PROD-0068,Mercado Livre,79.94,2024-06-11T00:47:23
PROD-0017,Amazon,3700.26,2024-06-11T07:24:48
PROD-0020,Americanas,10162.03,2024-06-11T07:46:33
PROD-0046,Americanas,457.42,2024-06-11T15:25:32
PROD-0010,Amazon,4398.33,2024-06-11T18:12:30
PROD-0080,Magazine Luiza,80.76,2024-06-11T18:14:41
PROD-0061,Shopee,83.81,2024-06-11T19:14:36
PROD-0040,Magazine Luiza,265.56,2024-06-11T19:24:56
PROD-0052,Shopee,35.16,2024-06-11T21:18:50
PROD-0020,Magazine Luiza,5874.18,2024-06-11T21:41:24
PROD-0050,Mercado Livre,412.75,2024-06-12T00:42:02
PROD-0046,Shopee,666.82,2024-06-12T09:57:20
PROD-0035,Shopee,634.08,2024-06-12T13:25:20
PROD-0068,Mercado Livre,80.41,2024-06-12T14:11:32
PROD-0047,Americanas,57.65,2024-06-12T15:56:10
PROD-0080,Americanas,80.49,2024-06-12T20:49:49
PROD-0057,Magazine Luiza,115.29,2024-06-13T10:37:39
PROD-0025,Americanas,189.22,2024-06-13T14:10:43
PROD-0057,Shopee,104.71,2024-06-13T16:06:27
PROD-0057,Americanas,138.17,2024-06-13T16:10:00
PROD-0073,Mercado Livre,489.26,2024-06-13T17:06:10
PROD-0033,Americanas,334.94,2024-06-13T17:31:58
PROD-0029,Shopee,671.04,2024-06-13T18:11:12
PROD-0049,Americanas,146.56,2024-06-13T21:26:15
PROD-0067,Shopee,206.47,2024-06-14T08:08:43
PROD-0066,Shopee,232.16,2024-06-14T10:39:43
PROD-0064,Americanas,171.06,2024-06-14T12:47:58
PROD-0054,Americanas,175.02,2024-06-14T13:40:55
PROD-0065,Amazon,105.56,2024-06-14T16:59:48
PROD-0043,Magazine Luiza,562.14,2024-06-14T17:30:51
PROD-0021,Shopee,339.61,2024-06-14T18:58:38
PROD-0073,Magazine Luiza,522.4,2024-06-14T19:13:12
PROD-0074,Magazine Luiza,181.5,2024-06-14T22:23:33
PROD-0040,Mercado Livre,310.3,2024-06-15T06:40:15
PROD-0034,Americanas,334.47,2024-06-15T07:12:05
PROD-0024,Mercado Livre,479.25,2024-06-15T07:32:05
PROD-0010,Shopee,3548.13,2024-06-15T08:20:21
PROD-0037,Shopee,757.28,2024-06-15T10:32:36
PROD-0024,Shopee,260.75,2024-06-15T13:49:44
PROD-0007,Americanas,5012.32,2024-06-15T14:23:39
PROD-0058,Shopee,27.48,2024-06-15T15:29:02
PROD-0077,Mercado Livre,211.38,2024-06-15T15:35:06
PROD-0063,Amazon,241.15,2024-06-15T16:16:51
PROD-0025,Americanas,180.91,2024-06-15T18:08:29
PROD-0018,Shopee,5349.74,2024-06-15T21:03:30
PROD-0037,Shopee,750.44,2024-06-16T03:34:31
PROD-0041,Mercado Livre,219.26,2024-06-16T09:59:40
PROD-0074,Amazon,218.09,2024-06-16T10:21:12
PROD-0017,Magazine Luiza,3645.81,2024-06-16T11:43:13
PROD-0005,Shopee,2974.16,2024-06-16T13:00:31
PROD-0073,Magazine Luiza,543.6,2024-06-16T14:23:52
PROD-0053,Shopee,143.31,2024-06-16T15:12:16
PROD-0072,Magazine Luiza,478.72,2024-06-16T15:39:40
PROD-0080,Magazine Luiza,81.28,2024-06-16T15:57:20
PROD-0013,Magazine Luiza,4786.77,2024-06-16T18:24:46
PROD-0067,Amazon,148.88,2024-06-17T00:17:50
PROD-0019,Mercado Livre,3975.67,2024-06-17T09:05:19
PROD-0027,Mercado Livre,216.58,2024-06-17T09:57:55
PROD-0027,Americanas,172.39,2024-06-17T10:15:29
PROD-0021,Americanas,268.25,2024-06-17T15:55:01
PROD-0021,Mercado Livre,417.56,2024-06-17T16:20:47
PROD-0003,Amazon,1993.38,2024-06-17T17:25:42
PROD-0073,Americanas,502.6,2024-06-17T17:42:35
PROD-0012,Magazine Luiza,5224.1,2024-06-17T21:26:22
PROD-0008,Magazine Luiza,1985.22,2024-06-18T08:12:52
PROD-0024,Amazon,371.44,2024-06-18T10:14:54
PROD-0076,Shopee,378.34,2024-06-18T11:18:42
PROD-0027,Americanas,173.97,2024-06-18T12:56:08
PROD-0007,Shopee,3519.57,2024-06-18T15:31:30
PROD-0001,Shopee,2524.76,2024-06-18T16:54:09
PROD-0020,Magazine Luiza,5802.21,2024-06-18T17:46:46
PROD-0021,Americanas,269.2,2024-06-18T18:12:24
PROD-0035,Amazon,763.33,2024-06-19T02:11:51
PROD-0018,Mercado Livre,6744.81,2024-06-19T08:01:53
PROD-0035,Amazon,744.63,2024-06-19T09:33:09
PROD-0007,Amazon,3799.6,2024-06-19T10:12:41
PROD-0064,Magazine Luiza,219.21,2024-06-19T12:39:15
PROD-0009,Amazon,3901.4,2024-06-19T17:43:05
PROD-0014,Shopee,4446.0,2024-06-19T18:35:38
PROD-0041,Mercado Livre,228.62,2024-06-19T18:40:41
PROD-0032,Amazon,814.23,2024-06-19T20:06:58
PROD-0075,Shopee,309.15,2024-06-20T06:06:08
PROD-0043,Magazine Luiza,571.12,2024-06-20T08:06:03
PROD-0004,Amazon,4155.72,2024-06-20T10:33:59
PROD-0059,Magazine Luiza,136.68,2024-06-20T21:08:43
PROD-0048,Mercado Livre,279.57,2024-06-20T23:29:53
PROD-0047,Amazon,81.69,2024-06-21T04:49:35
PROD-0020,Mercado Livre,8692.94,2024-06-21T08:35:47
PROD-0026,Mercado Livre,127.11,2024-06-21T13:42:40
PROD-0062,Magazine Luiza,91.9,2024-06-21T16:41:26
PROD-0045,Mercado Livre,501.01,2024-06-21T17:18:25
PROD-0062,Mercado Livre,90.36,2024-06-21T18:42:50
PROD-0004,Amazon,4026.0,2024-06-22T01:38:43
PROD-0078,Shopee,308.69,2024-06-22T07:24:06
PROD-0012,Magazine Luiza,5454.88,2024-06-22T11:11:58
PROD-0028,Mercado Livre,480.2,2024-06-22T11:32:38
PROD-0062,Shopee,119.13,2024-06-22T13:16:14
PROD-0014,Amazon,5122.26,2024-06-22T13:31:13
PROD-0022,Americanas,91.09,2024-06-22T14:00:12
PROD-0056,Americanas,33.17,2024-06-22T19:15:37
PROD-0007,Amazon,4040.38,2024-06-22T20:26:45
PROD-0067,Amazon,150.59,2024-06-23T01:50:44
PROD-0026,Shopee,146.67,2024-06-23T13:18:33
PROD-0031,Magazine Luiza,652.73,2024-06-23T17:01:31
PROD-0055,Amazon,39.19,2024-06-23T18:41:45
PROD-0037,Amazon,1048.9,2024-06-23T20:36:11
PROD-0019,Magazine Luiza,3690.67,2024-06-23T21:09:40
PROD-0007,Mercado Livre,4100.51,2024-06-23T21:27:37
PROD-0026,Shopee,147.77,2024-06-24T13:58:51
PROD-0025,Magazine Luiza,192.6,2024-06-24T14:53:16
PROD-0031,Shopee,825.32,2024-06-24T14:56:47
PROD-0054,Shopee,187.33,2024-06-24T15:20:21
PROD-0045,Magazine Luiza,341.74,2024-06-24T19:00:28
PROD-0034,Americanas,318.39,2024-06-24T21:52:27
PROD-0016,Shopee,3512.36,2024-06-24T22:34:49
PROD-0065,Amazon,113.15,2024-06-25T03:22:23
PROD-0071,Shopee,27.84,2024-06-25T07:29:44
PROD-0020,Amazon,6969.1,2024-06-25T08:46:27
PROD-0045,Americanas,329.45,2024-06-25T09:56:07
PROD-0048,Shopee,276.59,2024-06-25T10:10:05
PROD-0024,Shopee,283.18,2024-06-25T14:07:32
PROD-0078,Mercado Livre,301.09,2024-06-25T14:19:24
PROD-0045,Americanas,320.95,2024-06-25T16:21:07
PROD-0031,Mercado Livre,488.35,2024-06-25T17:05:33
PROD-0053,Americanas,145.83,2024-06-25T17:36:36
PROD-0070,Shopee,235.39,2024-06-26T02:06:12
PROD-0037,Mercado Livre,1199.45,2024-06-26T07:07:55
PROD-0062,Magazine Luiza,90.05,2024-06-26T09:44:00
PROD-0026,Shopee,150.88,2024-06-26T14:01:32
PROD-0066,Amazon,223.84,2024-06-26T16:07:42
PROD-0028,Amazon,377.99,2024-06-26T16:22:16
PROD-0016,Amazon,2911.18,2024-06-26T18:47:30
PROD-0050,Magazine Luiza,510.84,2024-06-27T06:14:19
PROD-0074,Amazon,199.63,2024-06-27T06:31:52
PROD-0077,Mercado Livre,214.6,2024-06-27T08:17:16
PROD-0017,Shopee,3849.57,2024-06-27T11:49:04
PROD-0030,Shopee,56.31,2024-06-27T15:57:56
PROD-0059,Mercado Livre,141.39,2024-06-27T16:05:09
PROD-0017,Amazon,3768.83,2024-06-27T16:23:51
PROD-0046,Americanas,436.82,2024-06-27T16:52:29
PROD-0012,Americanas,4518.58,2024-06-27T21:58:41
PROD-0071,Shopee,26.97,2024-06-28T02:04:15
PROD-0015,Amazon,2394.16,2024-06-28T02:38:16
PROD-0042,Magazine Luiza,831.32,2024-06-28T10:22:39
PROD-0042,Shopee,881.47,2024-06-28T11:03:27
PROD-0028,Mercado Livre,485.61,2024-06-28T11:48:04
PROD-0004,Mercado Livre,2852.29,2024-06-28T12:24:25
PROD-0059,Americanas,113.39,2024-06-28T12:39:01
PROD-0060,Amazon,115.34,2024-06-28T16:24:37
PROD-0070,Shopee,234.69,2024-06-28T17:46:07
PROD-0062,Amazon,121.67,2024-06-28T18:08:57
PROD-0005,Mercado Livre,4101.47,2024-06-28T18:36:09
PROD-0036,Amazon,336.79,2024-06-28T19:33:06
PROD-0060,Amazon,109.48,2024-06-29T06:25:43
PROD-0021,Magazine Luiza,395.48,2024-06-29T14:21:06
PROD-0022,Mercado Livre,116.47,2024-06-29T15:07:21
PROD-0076,Americanas,304.76,2024-06-29T16:01:11
PROD-0045,Amazon,432.13,2024-06-29T17:34:56
PROD-0037,Amazon,1010.99,2024-06-29T17:44:53
PROD-0066,Americanas,208.82,2024-06-29T17:51:12
PROD-0034,Shopee,305.35,2024-06-29T17:56:12
PROD-0053,Amazon,148.78,2024-06-29T19:59:36
PROD-0075,Americanas,274.1,2024-06-30T06:49:13
PROD-0044,Mercado Livre,302.44,2024-06-30T07:38:21
PROD-0054,Shopee,185.86,2024-06-30T09:36:45
PROD-0048,Americanas,295.22,2024-06-30T10:35:01
PROD-0063,Shopee,200.72,2024-06-30T13:38:18
PROD-0062,Amazon,120.75,2024-06-30T14:01:00
PROD-0030,Americanas,82.56,2024-06-30T14:10:35
PROD-0040,Amazon,276.16,2024-06-30T16:16:11
PROD-0032,Shopee,780.81,2024-06-30T17:36:37
PROD-0049,Americanas,144.85,2024-06-30T18:09:49
PROD-0034,Amazon,296.33,2024-06-30T19:52:28
PROD-0001,Shopee,2557.04,2024-06-30T20:02:01
PROD-0003,Amazon,2019.7,2024-06-30T21:48:26
PROD-0059,Americanas,103.95,2024-07-01T11:20:36
PROD-0056,Amazon,30.47,2024-07-01T12:47:33
PROD-0028,Magazine Luiza,462.03,2024-07-01T12:56:50
PROD-0016,Amazon,2952.34,2024-07-01T14:03:07
PROD-0023,Americanas,352.31,2024-07-01T14:11:04
PROD-0068,Shopee,94.63,2024-07-01T14:26:49
PROD-0047,Amazon,82.31,2024-07-01T16:08:49
PROD-0074,Shopee,264.13,2024-07-02T07:59:19
PROD-0066,Amazon,235.86,2024-07-02T09:14:22
PROD-0035,Amazon,732.39,2024-07-02T12:32:44
PROD-0004,Shopee,2724.92,2024-07-02T14:41:29
PROD-0046,Amazon,513.34,2024-07-02T15:00:47
PROD-0016,Shopee,3524.83,2024-07-02T15:02:32
PROD-0046,Americanas,434.55,2024-07-02T16:05:45
PROD-0003,Amazon,2103.44,2024-07-02T16:34:21
PROD-0048,Mercado Livre,277.11,2024-07-02T16:46:08
PROD-0030,Americanas,78.2,2024-07-02T18:25:13
PROD-0035,Mercado Livre,873.1,2024-07-02T20:37:04
PROD-0024,Amazon,375.0,2024-07-03T01:33:24
PROD-0004,Amazon,4073.54,2024-07-03T09:48:29
PROD-0017,Shopee,3754.07,2024-07-03T10:27:23
PROD-0046,Shopee,707.41,2024-07-03T13:01:17
PROD-0025,Americanas,196.87,2024-07-03T15:29:25
PROD-0051,Shopee,177.85,2024-07-03T15:30:04
PROD-0048,Magazine Luiza,297.2,2024-07-03T18:38:52
PROD-0008,Shopee,1826.95,2024-07-03T20:18:56
PROD-0050,Mercado Livre,415.64,2024-07-04T03:21:53
PROD-0070,Mercado Livre,157.67,2024-07-04T12:21:21
PROD-0033,Magazine Luiza,384.08,2024-07-04T14:48:06
PROD-0001,Mercado Livre,2394.4,2024-07-04T17:28:17
PROD-0022,Shopee,138.23,2024-07-04T17:49:03
PROD-0075,Amazon,319.4,2024-07-04T21:12:53
PROD-0051,Magazine Luiza,164.76,2024-07-05T04:41:45
PROD-0020,Americanas,9702.51,2024-07-05T05:13:25
PROD-0059,Americanas,109.31,2024-07-05T07:11:52
PROD-0017,Americanas,3513.22,2024-07-05T09:44:08
PROD-0048,Shopee,268.96,2024-07-05T10:40:34
PROD-0048,Amazon,283.51,2024-07-05T10:44:39
PROD-0033,Magazine Luiza,397.26,2024-07-05T12:04:22
PROD-0075,Americanas,292.77,2024-07-05T15:04:48
PROD-0050,Shopee,287.14,2024-07-05T16:40:27
PROD-0058,Americanas,27.41,2024-07-05T17:49:48
PROD-0004,Mercado Livre,2864.67,2024-07-05T21:11:43
PROD-0072,Magazine Luiza,483.11,2024-07-06T06:52:17
PROD-0047,Shopee,79.14,2024-07-06T06:52:35
PROD-0075,Amazon,328.1,2024-07-06T07:52:57
PROD-0027,Amazon,177.88,2024-07-06T13:24:09
PROD-0023,Americanas,352.42,2024-07-06T15:07:09
PROD-0036,Shopee,381.11,2024-07-06T16:41:57
PROD-0049,Shopee,178.48,2024-07-06T17:30:10
PROD-0071,Amazon,39.81,2024-07-06T23:15:48
PROD-0025,Americanas,194.08,2024-07-06T23:35:17
PROD-0004,Amazon,3872.05,2024-07-07T05:37:13
PROD-0042,Americanas,842.63,2024-07-07T10:41:28
PROD-0050,Mercado Livre,414.57,2024-07-07T11:53:53
PROD-0055,Amazon,40.89,2024-07-07T15:20:27
PROD-0025,Amazon,139.83,2024-07-07T15:43:05
PROD-0001,Amazon,3072.84,2024-07-07T15:48:39
PROD-0079,Magazine Luiza,476.97,2024-07-07T20:50:05
PROD-0027,Magazine Luiza,125.39,2024-07-07T21:04:21
PROD-0020,Shopee,7351.22,2024-07-08T03:15:23
PROD-0073,Shopee,324.86,2024-07-08T03:35:06
PROD-0080,Shopee,47.94,2024-07-08T06:35:02
PROD-0034,Americanas,336.59,2024-07-08T09:22:39
PROD-0051,Mercado Livre,182.86,2024-07-08T09:39:40
PROD-0009,Americanas,3258.23,2024-07-08T10:49:43
PROD-0025,Amazon,141.16,2024-07-08T14:20:41
PROD-0032,Amazon,858.55,2024-07-08T14:57:16
PROD-0031,Shopee,808.52,2024-07-08T16:10:45
PROD-0026,Americanas,154.06,2024-07-08T16:24:10
PROD-0063,Americanas,151.17,2024-07-08T17:12:23
PROD-0042,Mercado Livre,701.71,2024-07-09T08:02:09
PROD-0057,Mercado Livre,119.52,2024-07-09T08:48:59
PROD-0078,Amazon,331.77,2024-07-09T09:23:41
PROD-0036,Amazon,340.86,2024-07-09T13:02:02
PROD-0004,Magazine Luiza,3329.38,2024-07-09T14:54:53
PROD-0058,Mercado Livre,22.46,2024-07-09T15:39:00
PROD-0004,Shopee,2657.36,2024-07-09T19:30:19
PROD-0032,Shopee,789.38,2024-07-10T06:07:03
PROD-0053,Amazon,147.51,2024-07-10T10:18:12
PROD-0068,Magazine Luiza,88.26,2024-07-10T11:26:26
PROD-0070,Magazine Luiza,173.54,2024-07-10T16:21:16
PROD-0011,Mercado Livre,4321.32,2024-07-10T20:36:17
PROD-0070,Magazine Luiza,167.55,2024-07-11T10:11:49
PROD-0027,Amazon,178.34,2024-07-11T11:15:14
PROD-0046,Amazon,537.13,2024-07-11T14:17:35
PROD-0071,Shopee,27.73,2024-07-11T14:57:17
PROD-0032,Magazine Luiza,1021.84,2024-07-11T17:27:11
PROD-0034,Amazon,306.79,2024-07-11T18:16:24
PROD-0048,Amazon,296.44,2024-07-11T19:28:39
PROD-0073,Shopee,342.26,2024-07-11T21:07:10
PROD-0014,Shopee,4631.58,2024-07-11T21:11:22
PROD-0063,Amazon,237.7,2024-07-11T22:15:07
PROD-0058,Amazon,28.85,2024-07-11T22:34:40
PROD-0009,Magazine Luiza,2515.1,2024-07-12T05:30:43
PROD-0023,Americanas,350.26,2024-07-12T09:01:39
PROD-0012,Magazine Luiza,5273.71,2024-07-13T06:52:43
PROD-0057,Shopee,103.37,2024-07-13T07:59:39
PROD-0032,Magazine Luiza,1045.92,2024-07-13T11:18:27
PROD-0043,Amazon,622.1,2024-07-13T14:11:09
PROD-0063,Mercado Livre,190.23,2024-07-13T14:29:11
PROD-0023,Americanas,350.35,2024-07-13T14:58:22
PROD-0041,Shopee,138.1,2024-07-13T16:46:33
PROD-0069,Americanas,80.29,2024-07-13T17:28:55
PROD-0060,Americanas,111.35,2024-07-13T22:08:28
PROD-0045,Amazon,416.63,2024-07-13T22:23:28
PROD-0022,Magazine Luiza,104.43,2024-07-14T00:48:09
PROD-0030,Amazon,86.92,2024-07-14T10:11:11
PROD-0020,Shopee,7150.9,2024-07-14T10:23:48
PROD-0069,Shopee,85.0,2024-07-14T10:56:37
PROD-0038,Amazon,61.13,2024-07-14T12:56:26
PROD-0077,Amazon,185.36,2024-07-14T14:35:47
PROD-0008,Amazon,1831.34,2024-07-14T15:04:24
PROD-0028,Shopee,366.96,2024-07-14T16:58:04
PROD-0017,Magazine Luiza,3483.24,2024-07-14T17:42:09
PROD-0019,Magazine Luiza,3742.48,2024-07-14T17:51:10
PROD-0039,Shopee,804.64,2024-07-14T17:59:02
PROD-0066,Mercado Livre,268.53,2024-07-14T18:57:26
PROD-0065,Magazine Luiza,176.61,2024-07-14T23:32:50
PROD-0034,Shopee,311.63,2024-07-15T04:45:02
PROD-0035,Shopee,607.42,2024-07-15T06:35:51
PROD-0013,Mercado Livre,3751.26,2024-07-15T08:35:10
PROD-0066,Magazine Luiza,272.73,2024-07-15T11:23:50
PROD-0008,Americanas,1712.9,2024-07-15T12:05:37
PROD-0006,Magazine Luiza,387.96,2024-07-15T12:12:57
PROD-0076,Mercado Livre,448.78,2024-07-15T15:12:29
PROD-0062,Americanas,131.77,2024-07-15T15:15:01
PROD-0021,Amazon,398.43,2024-07-15T17:36:53
PROD-0055,Mercado Livre,40.33,2024-07-15T18:18:48
PROD-0009,Magazine Luiza,2584.09,2024-07-15T18:23:08
PROD-0046,Mercado Livre,690.82,2024-07-15T20:22:14
PROD-0057,Shopee,101.6,2024-07-15T20:50:42
PROD-0078,Americanas,490.59,2024-07-15T20:54:19
PROD-0022,Americanas,91.88,2024-07-15T21:54:12
PROD-0058,Shopee,26.6,2024-07-16T07:49:02
PROD-0025,Amazon,137.09,2024-07-16T08:52:10
PROD-0053,Mercado Livre,169.76,2024-07-16T09:30:31
PROD-0018,Americanas,6859.81,2024-07-16T09:40:33
PROD-0011,Mercado Livre,4431.79,2024-07-16T11:19:57
PROD-0050,Mercado Livre,402.86,2024-07-16T16:02:03
PROD-0066,Shopee,230.83,2024-07-16T16:47:48
PROD-0047,Magazine Luiza,56.21,2024-07-16T19:40:20
PROD-0068,Mercado Livre,80.65,2024-07-16T20:36:36
PROD-0003,Americanas,1466.25,2024-07-16T22:30:54
PROD-0003,Amazon,2121.95,2024-07-17T01:51:09
PROD-0042,Amazon,794.71,2024-07-17T13:45:40
PROD-0043,Shopee,691.23,2024-07-17T15:49:41
PROD-0053,Shopee,145.27,2024-07-17T15:58:07
PROD-0060,Magazine Luiza,155.38,2024-07-17T16:08:15
PROD-0080,Amazon,58.15,2024-07-17T17:08:37
PROD-0008,Amazon,1781.62,2024-07-17T19:48:15
PROD-0012,Mercado Livre,5375.88,2024-07-17T20:35:08
PROD-0017,Magazine Luiza,3756.96,2024-07-18T03:41:15
PROD-0004,Shopee,2632.17,2024-07-18T10:09:13
PROD-0026,Mercado Livre,130.65,2024-07-18T10:54:11
PROD-0067,Americanas,212.23,2024-07-18T18:16:29
PROD-0008,Magazine Luiza,1894.2,2024-07-18T20:43:15
PROD-0021,Magazine Luiza,381.94,2024-07-19T00:41:04
PROD-0050,Americanas,312.17,2024-07-19T01:35:14
PROD-0014,Mercado Livre,5036.01,2024-07-19T11:10:10
PROD-0034,Mercado Livre,323.73,2024-07-19T14:01:12
PROD-0074,Mercado Livre,234.91,2024-07-19T18:19:38
PROD-0073,Amazon,327.48,2024-07-19T19:16:17
PROD-0066,Amazon,223.43,2024-07-19T20:12:38
PROD-0070,Shopee,245.62,2024-07-20T01:02:12
PROD-0073,Amazon,349.39,2024-07-20T05:03:29
PROD-0065,Amazon,103.79,2024-07-20T06:34:12
PROD-0052,Americanas,42.36,2024-07-20T07:09:36
PROD-0020,Amazon,7102.43,2024-07-20T07:28:10
PROD-0030,Magazine Luiza,55.1,2024-07-20T10:33:08
PROD-0028,Mercado Livre,508.52,2024-07-20T20:52:01
PROD-0002,Americanas,5217.45,2024-07-21T07:45:58
PROD-0043,Amazon,638.77,2024-07-21T09:15:49
PROD-0029,Shopee,687.41,2024-07-21T10:04:03
PROD-0061,Amazon,56.26,2024-07-21T13:26:33
PROD-0013,Magazine Luiza,4679.12,2024-07-21T16:12:45
PROD-0010,Amazon,4603.15,2024-07-21T16:54:20
PROD-0032,Americanas,929.85,2024-07-21T18:20:59
PROD-0079,Amazon,450.07,2024-07-22T08:39:26
PROD-0048,Mercado Livre,291.02,2024-07-22T10:31:19
PROD-0035,Magazine Luiza,912.72,2024-07-22T11:07:46
PROD-0001,Americanas,2777.13,2024-07-22T11:18:45
PROD-0053,Magazine Luiza,119.92,2024-07-22T13:14:27
PROD-0080,Americanas,81.02,2024-07-22T14:40:18
PROD-0040,Americanas,233.24,2024-07-22T16:09:32
PROD-0061,Magazine Luiza,75.03,2024-07-22T17:19:29
PROD-0004,Amazon,3933.47,2024-07-22T18:09:10
PROD-0042,Shopee,863.49,2024-07-23T06:32:03
PROD-0041,Americanas,244.63,2024-07-23T10:49:04
PROD-0043,Amazon,625.79,2024-07-23T14:09:53
PROD-0068,Shopee,92.37,2024-07-23T18:53:02
PROD-0036,Americanas,312.38,2024-07-23T19:30:56
PROD-0021,Magazine Luiza,385.53,2024-07-23T22:33:17
PROD-0062,Magazine Luiza,90.4,2024-07-24T06:13:45
PROD-0029,Magazine Luiza,719.13,2024-07-24T09:11:07
PROD-0028,Mercado Livre,512.98,2024-07-24T09:12:56
PROD-0038,Americanas,89.57,2024-07-24T09:59:49
PROD-0032,Shopee,796.55,2024-07-24T11:07:35
PROD-0006,Magazine Luiza,414.07,2024-07-24T15:49:18
PROD-0001,Shopee,2344.86,2024-07-24T16:56:33
PROD-0064,Amazon,189.7,2024-07-24T17:36:30
PROD-0037,Americanas,816.49,2024-07-24T18:46:16
PROD-0045,Amazon,442.46,2024-07-24T19:30:32
PROD-0023,Amazon,490.09,2024-07-24T20:10:50
PROD-0018,Amazon,3987.14,2024-07-25T12:19:44
PROD-0037,Mercado Livre,1159.7,2024-07-25T13:44:19
PROD-0029,Americanas,465.85,2024-07-25T14:56:31
PROD-0072,Amazon,490.9,2024-07-25T15:16:47
PROD-0018,Shopee,5400.88,2024-07-25T16:27:49
PROD-0018,Shopee,5380.23,2024-07-25T17:10:05
PROD-0065,Amazon,112.35,2024-07-26T07:43:15
PROD-0060,Mercado Livre,135.1,2024-07-26T07:49:13
PROD-0018,Americanas,6630.95,2024-07-26T10:23:38
PROD-0038,Mercado Livre,64.06,2024-07-26T12:45:41
PROD-0050,Shopee,285.91,2024-07-26T16:57:27
PROD-0032,Magazine Luiza,1108.77,2024-07-26T19:02:07
PROD-0026,Shopee,149.0,2024-07-26T21:43:17
PROD-0005,Magazine Luiza,3437.6,2024-07-26T22:53:09
PROD-0030,Americanas,78.94,2024-07-27T08:22:25
PROD-0043,Shopee,703.27,2024-07-27T09:11:09
PROD-0049,Shopee,177.18,2024-07-27T14:32:17
PROD-0015,Shopee,2554.71,2024-07-27T16:27:44
PROD-0079,Americanas,410.76,2024-07-27T16:28:47
PROD-0025,Magazine Luiza,184.43,2024-07-27T19:21:04
PROD-0060,Mercado Livre,130.24,2024-07-27T20:50:35
PROD-0051,Americanas,133.8,2024-07-27T21:56:42
PROD-0009,Amazon,3910.74,2024-07-27T23:05:58
PROD-0007,Amazon,4123.15,2024-07-28T06:05:51
PROD-0055,Magazine Luiza,32.24,2024-07-28T09:51:13
PROD-0058,Amazon,29.93,2024-07-28T10:02:54
PROD-0066,Americanas,198.11,2024-07-28T10:13:37
PROD-0012,Amazon,4919.39,2024-07-28T11:05:15
PROD-0060,Americanas,116.8,2024-07-28T11:17:56
PROD-0046,Amazon,532.77,2024-07-28T11:56:05
PROD-0048,Americanas,302.39,2024-07-28T12:13:33
PROD-0011,Shopee,3330.56,2024-07-28T13:32:20
PROD-0078,Amazon,332.47,2024-07-28T14:40:57
PROD-0053,Magazine Luiza,116.18,2024-07-28T14:41:36
PROD-0069,Shopee,90.46,2024-07-28T15:10:51
PROD-0041,Americanas,252.82,2024-07-28T19:37:13
PROD-0005,Americanas,4188.61,2024-07-28T20:15:48
PROD-0067,Americanas,205.7,2024-07-28T23:38:53
PROD-0046,Americanas,444.3,2024-07-28T23:38:57
PROD-0027,Amazon,182.39,2024-07-29T01:09:01
PROD-0058,Mercado Livre,21.05,2024-07-29T11:30:30
PROD-0075,Shopee,308.5,2024-07-29T13:27:51
PROD-0052,Americanas,41.85,2024-07-29T20:50:58
PROD-0070,Amazon,267.15,2024-07-29T21:16:35
PROD-0079,Amazon,445.44,2024-07-30T09:32:05
PROD-0002,Amazon,3443.06,2024-07-30T10:42:15
PROD-0077,Magazine Luiza,223.47,2024-07-30T13:49:53
PROD-0037,Mercado Livre,1218.17,2024-07-30T15:39:45
